sourceID,reportingCompany,companyId,contribEmail,reportingCountry,sourceURL,timeSourceAdded,sourceAddType,format,timeSourceScraped,scraped,reportStartDate,reportEndDate,fiscalYear,reportCurrency,currencyMultiplier,nonCurrencyPayment,review,sourceAddedBy,sourcePublishDate,reason
AMQ2A,Belo Sun Mining Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://belosun.com/staging/belosun.com/_resources/Belo_Sun_ESTMAReporting.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
Ap0zA,BG Group Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03690065/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/27/16,NA
XargZ,BG Group Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03690065/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/27/16,NA
A40dA,BHP Billiton Canada Inc.,NA,NA,Canada,http://www.nrcan.gc.ca/mining-materials/estma/19208,8/24/17 16:42,ESTMA Scraper,N/A,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,12/9/16,NA
Z5WyA,BHP Billiton Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03196209/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,11/4/16,NA
A3lqX,BHP Billiton Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03196209/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,11/4/16,NA
BLmML,Birchcliff Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://birchcliffenergy.com/media/uploads/documents/pdfs/AnnualFilings/2017/2016%20Birchcliff%20ESTMA%20Reporting%20FINAL%20170518.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/23/17,NA
LEw7X,Bisichi Mining PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00112155/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6/20/16,NA
AYR2X,Bisichi Mining PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00112155/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6/29/17,NA
A23JX,Bisichi Mining PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00112155/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6/20/16,NA
XNwRZ,Bisichi Mining PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00112155/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6/29/17,NA
1L9BA,Black Swan Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,https://www.blackswanenergy.com/wp-content/uploads/2017-0526-ESTMA-2016-Annual-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
Apg7L,Blackbird Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,https://www.blackbirdenergyinc.com/assets/docs/blackbird-energy-inc-estma-report-2016-final.xls,6/5/17,ESTMA scraper,XLS,2017-07-01 11:32:23 EDT,yes,8/1/15,7/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,12/16/16,NA
LoRNZ,BlackPearl Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.blackpearlresources.ca/i/pdf/2016-ESTMA-PXX.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
AbJMA,Blue Sky Uranium Corp.,NA,elliot.kt.tan@gmail.com,Canada,https://www.blueskyuranium.com/assets/docs/misc/BSK-ESTMA-2016-1496967039.pdf,6/20/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
xZr4A,BNK Petroleum Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://bnkpetroleum.com/pdf/ESTMA%E2%80%93BNK-Petroleum-Inc-FY_2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
Akx6X,Bonavista Energy Corporation,NA,elliot.kt.tan@gmail.com,Canada,"http://bonavistaenergy.com/media/uploads/documents/pdfs/CorporateGovernance/ESTMA/ESTMA%20Annual%20Report%20-%20Year%20ending%20December%2031,%202016.pdf",6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/4/17,NA
AbQdL,Bonterra Energy Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.bonterraenergy.com/upload/media_element/137/01/estma-2016-report-bonterra-energy-corp.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,3/14/17,NA
bXamX,Boulder Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.boulderenergy.ca/uploads/Boulder-Energy-Ltd-2016-ESTMA-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
AdxgA,Bouyges,NA,elliot.kt.tan@gmail.com,France,http://hugin.info/155933/R/2081224/783854.pdf,5/23/17,T Morrison,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 63 entity names found in project names (in id); 63 project names found in entity names (in id),tmorrison@resourcegovernance.org,2/22/17,NA
Lmx7Z,BP Canada Energy Group ULC,NA,NA,Canada,http://www.nrcan.gc.ca/mining-materials/estma/19906,8/24/17 16:42,ESTMA Scraper,N/A,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,8/14/17,NA
Ad6vZ,BP P.L.C.,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00102498/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/24/16,NA
XDBzL,BP P.L.C.,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/28/17,NA
Zn6NZ,BP P.L.C.,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00102498/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/24/16,NA
L63aA,BP P.L.C.,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/28/17,NA
Xz0BL,Breakwater Resources Ltd.,NA,NA,Canada,http://www.nrcan.gc.ca/mining-materials/estma/19711,8/24/17 16:42,ESTMA Scraper,N/A,NA,not scraped,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,6/1/17,NA
LQ8zZ,Brion Energy Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.brionenergy.com/upload/media_element/53/01/2016-brion-energy-corporation-estma-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
Ae28X,Brookfield Asset Management Inc.,NA,elliot.kt.tan@gmail.com,Canada,https://bam.brookfield.com/~/media/Files/B/BrookField-BAM-IR/governance-documents/ESTMA_Reporting-2017.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
JZn9X,Buffalo Coal Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.buffalocoal.co.za/images/pdf/ESTMA_Reports/ESTMA_Reporting_2016_3.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/23/17,NA
ARYNL,BURLINGTON RESOURCES (IRISH SEA) LIMITED,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03440053/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/10/16,NA
LmGaX,BURLINGTON RESOURCES (IRISH SEA) LIMITED,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03440053/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/10/16,NA
Ae6PX,Cadogan Petroleum PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05718406/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,11/29/16,NA
ZWJaX,Cadogan Petroleum PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05718406/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,11/29/16,NA
A4mdX,Cairn Energy PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SC226712/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,8/1/16,NA
ZrodL,Cairn Energy PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SC226712/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,8/1/16,NA
ZWeNA,Caledonia Mining Corporation Plc,NA,elliot.kt.tan@gmail.com,Canada,http://www.caledoniamining.com/pdfs/Caledonia%20Mining%20Corporation%20Plc%20-%20ESTMA%20report%202016.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/31/17,NA
Xz2pX,Calibre Mining Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.calibremining.com/i/pdf/ESTMA-Reporting.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,5/9/17,resolved data
eA3gA,Caltex Resources Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://caltexresources.com/wp-content/uploads/2017/05/ESTMA-%C2%80%C2%932016Reporting-Caltex-E504459.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
KA2VA,Cameco Corporation,NA,elliot.kt.tan@gmail.com,Canada,https://s3-us-west-2.amazonaws.com/assets-us-west-2/annual/cameco-2016-estma-reporting.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/12/17,NA
AqGzZ,Canacol Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.canacolenergy.com/i/pdf/gov/ESTMA_2015_Annual_Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,7/1/15,12/31/15,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/28/16,NA
mL6DX,Canada Hibernia Holding Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.cdiccei.ca/en/pdf/2016_CHHC-ESTMA-Filing-2017-05-24-en.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
XBNOX,Canadian International Oil Operating Corporation,NA,elliot.kt.tan@gmail.com,Canada,https://www.cioc.com/sites/default/files/pdfs/CIOC-2016ESTMAReportvFINAL.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
Apn7Z,Canadian Malartic Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.canadianmalartic.com/documents/Rapports-ESTMA/ESTMA_2016_E702970.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
Loo9L,Canadian Natural Resources Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.cnrl.com/upload/media_element/1072/03/canadian-natural-2016-estma.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
AgnWL,Canadian Spirit Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.csri.ca/files/CSRI_ESTMA_2016_Report.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
AbJqA,Canbriam Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://canbriam.com/wp-content/uploads/Canbriam_ESTMA-2016_AnnualReport.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,NA,tmorrison@resourcegovernance.org,5/18/17,resolved
Add9A,Candente Copper Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.candentecopper.com/i/pdf/ESTMA-2016.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
Xyg1L,Capital Power Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.capitalpower.com/InvestorRelations/FinancialReporting/Reports/Extractive%20Sector%20Transparency%20Measures%20Act%20Report%20%E2%80%93%20Capital%20Power%202016.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
AxMwX,Capstone Mining Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://s2.q4cdn.com/231101920/files/doc_downloads/2017/2016-12-CS_C-ESTMAÃ¢â‚¬â€œReport-FINAL.PDF,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,5/5/17,NA
AqY3A,Capstone Mining Corp.,NA,NA,Canada,http://s2.q4cdn.com/231101920/files/doc_downloads/2017/2016-12-CS_C-ESTMA‰ÛÒReport-FINAL.PDF,8/24/17 16:42,ESTMA Scraper,PDF,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,6/1/17,NA
KAKzL,Cardinal Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.cardinalenergy.ca/uploads/Financial%20Reports/2016%20ESTMA%20Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
AG4rX,Caspian Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://caspianenergyinc.com/pdf/ESTMA-Caspian-Energy-Inc-2016.xlsx,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,4/13/17,NA
LEVeA,Cenovus Energy Inc,NA,elliot.kt.tan@gmail.com,Canada,http://www.cenovus.com/responsibility/docs/ESTMA-2016-annual-report-NRCan-format.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/12/17,NA
AVzdA,Centamin plc,NA,NA,Canada,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/documentHandler.ashx?DocumentId=128629304,8/24/17 16:42,ESTMA Scraper,PDF,NA,not scraped,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,5/4/17,NA
Lj0yX,Centamin Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741505293,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
AOwRA,Centamin Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741505293,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
AeD5L,Centerra Gold Inc.,NA,elliot.kt.tan@gmail.com,Canada,https://s3.amazonaws.com/cg-raw/cg/2017_05_30_centerra_estma_report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR Kyrgyzstan Dividends don't tally,tmorrison@resourcegovernance.org,5/29/17,NA
L1R0A,Centrica plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03033654/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/17/16,NA
Xz9BA,Centrica plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03033654/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6/15/17,NA
ZlG5X,Centrica plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03033654/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/17/16,NA
Z77GZ,Centrica plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03033654/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6/15/17,NA
A3OEA,Centrica Plc,NA,NA,Canada,http://www.nrcan.gc.ca/mining-materials/estma/19758,8/24/17 16:42,ESTMA Scraper,N/A,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,6/19/17,NA
XD66L,Cequence Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.cequence-energy.com/en/documents/estma_2016_report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,NA,tmorrison@resourcegovernance.org,5/30/17,resolved
AggYA,CGX Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://cgxenergy.com/cmsAssets/docs/financials/CGX%20Energy%20Inc%20-%20Extractive%20Sector%20Transparency%20Measures%20Act%20Reportl.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/15/17,NA
Xa69Z,Cheliabinsk Elektrolit Zink Plant,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=382767485426020,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/14/16,NA
AxQDX,Cheliabinsk Elektrolit Zink Plant,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=382767485426020,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/14/16,NA
A46mZ,Chevron Canada Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.chevron.ca/documents/ESTMA-Reporting-Template-Chevron-Canada.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 3 entity names found in project names (in general); Canada Production entitlements don't tally,tmorrison@resourcegovernance.org,5/29/17,NA
A34EX,Chevron North Sea Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01546623/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/15/16,NA
AGO6A,Chevron North Sea Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01546623/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/15/16,NA
L9YnL,China Gold International Resources Corp. Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://www.chinagoldintl.com/_resources/e-ESMTA-Report-2016.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
LmqoL,Chinook Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.chinookenergyinc.com/wordpress/wp-content/uploads/2017/05/Chinook-ESTMA-Reporting_FINAL_2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 3 entity names found in project names (in general),tmorrison@resourcegovernance.org,5/30/17,NA
L0DaL,Ciment QuÃƒÂ©bec Inc.,NA,NA,Canada,http://cimentquebec.com/wp/wp-content/uploads/2017/06/RapportLMTSE-2016.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,8/2/17,NA
LjwvA,City of Medicine Hat,NA,elliot.kt.tan@gmail.com,Canada,https://www.medicinehat.ca/home/showdocument?id=13143,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
Z7lWL,CNOOC Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/22/17,NA
A2R7A,CNOOC Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01051137/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,1/10/17,NA
L91oL,CNOOC Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01051137/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,1/10/17,NA
XNDPL,CNR International (U.K.) Investments Limited (consolidating CNR International UK Limited and CNR International Developments Limited),NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01293529/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/24/16,NA
AMbJX,CNR International (U.K.) Investments Limited (consolidating CNR International UK Limited and CNR International Developments Limited),NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01293529/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/24/16,NA
