sourceID,projectCountry,reportingCompany,projectName,paymentType,reportYear,projectPayment,totPay,proportionPay,sourceURL,reportingCountry
src_dAgKYA,Indonesia,Bp Plc,Tangguh,Taxes,2016,166744464,479314196,0.3478813383611947,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_nAM6QX,Indonesia,Cnooc Limited,Tangguh,Taxes,2016,61103371.896000005,61103371.896000005,1,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAMdDL,Indonesia,Repsol,Tangguh,Taxes,2016,11282747.7582,11282747.7582,1,https://imagenes.repsol.com/es_en/23022017HR_informe_consolidado_pagos_administraciones_publicas_actividades_exploracion_produccion_hidrocarburos_en_tcm11-752545.pdf,Spain
src_EXBDqL,Kazakhstan,Eni,Karachaganak,Taxes,2016,159285850.704,159285850.704,1,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_pLwgPL,Kazakhstan,Royal Dutch Shell Plc,Karachaganak,Taxes,2016,178635070,178635070,1,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KA2NVA,Libya,Basf,Al Jurf,Production entitlements,2016,30337398.39774309,64814868.34714875,0.4680623315510854,https://www.basf.com/documents/corp/en/investor-relations/basf-at-a-glance/corporate-governance/BASF-Group_Payment-Report-2017.pdf,Germany
src_KA2NVA,Libya,Basf,Al Jurf,Taxes,2016,34477469.94940566,64814868.34714875,0.5319376684489145,https://www.basf.com/documents/corp/en/investor-relations/basf-at-a-glance/corporate-governance/BASF-Group_Payment-Report-2017.pdf,Germany
src_KXN15A,Libya,Basf Se,Al Jurf,Production entitlements,2016,30337398.39774309,64814868.34714875,0.4680623315510854,https://www.bundesanzeiger.de/ebanzwww/wexsservlet?global_data.language=en&session.sessionid=50e99e4313a07ebe18f6bb8569b0a881&page.navid=gotolastpage,Germany
src_KXN15A,Libya,Basf Se,Al Jurf,Taxes,2016,34477469.94940566,64814868.34714875,0.5319376684489145,https://www.bundesanzeiger.de/ebanzwww/wexsservlet?global_data.language=en&session.sessionid=50e99e4313a07ebe18f6bb8569b0a881&page.navid=gotolastpage,Germany
src_WZWJaX,Libya,Total Sa,Al Jurf,Production entitlements,2016,17e7,278e6,0.6115107913669064,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Libya,Total Sa,Al Jurf,Taxes,2016,108e6,278e6,0.38848920863309355,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_GL06X8,Mexico,Argonaut Gold Inc,La Colorada,Fees,2016,82993.83598,1607062.46034,0.051643192488262914,http://www.argonautgold.com/_resources/financials/2016-ESTMA-Report.pdf,Canada
src_GL06X8,Mexico,Argonaut Gold Inc,La Colorada,Royalties,2016,1237362.64552,1607062.46034,0.7699530516431925,http://www.argonautgold.com/_resources/financials/2016-ESTMA-Report.pdf,Canada
src_GL06X8,Mexico,Argonaut Gold Inc,La Colorada,Taxes,2016,286705.97884,1607062.46034,0.1784037558685446,http://www.argonautgold.com/_resources/financials/2016-ESTMA-Report.pdf,Canada
src_eA3OEA,Mexico,Pan American Silver Corporation,La Colorada,Fees,2016,36e4,1e7,0.036,https://www.panamericansilver.com/wp-content/uploads/2017/05/ESTMA-Summary-2016-Final-May-30.pdf,Canada
src_eA3OEA,Mexico,Pan American Silver Corporation,La Colorada,Royalties,2016,47e4,1e7,0.047,https://www.panamericansilver.com/wp-content/uploads/2017/05/ESTMA-Summary-2016-Final-May-30.pdf,Canada
src_eA3OEA,Mexico,Pan American Silver Corporation,La Colorada,Taxes,2016,917e4,1e7,0.917,https://www.panamericansilver.com/wp-content/uploads/2017/05/ESTMA-Summary-2016-Final-May-30.pdf,Canada
src_VXz9BA,Mexico,Premier Gold Mines Limited,Mercedes,Taxes,2016,1704700.181433962,1704700.181433962,1,https://www.premiergoldmines.com/assets/docs/estma2016-final-report-20170531130939.pdf,Canada
src_zAYg6Z,Mexico,Yamana Gold Inc,Mercedes,Fees,2016,309340.66138,2044666.32278,0.15129151291512916,http://s2.q4cdn.com/271094385/files/doc_downloads/CSR/2017NewFolder/YRI-Extractive-Sector-Transparency-Measures-Act-(ESTMA)-2016.pdf,Canada
src_zAYg6Z,Mexico,Yamana Gold Inc,Mercedes,Royalties,2016,1342991.16404,2044666.32278,0.6568265682656826,http://s2.q4cdn.com/271094385/files/doc_downloads/CSR/2017NewFolder/YRI-Extractive-Sector-Transparency-Measures-Act-(ESTMA)-2016.pdf,Canada
src_zAYg6Z,Mexico,Yamana Gold Inc,Mercedes,Taxes,2016,392334.49736000004,2044666.32278,0.1918819188191882,http://s2.q4cdn.com/271094385/files/doc_downloads/CSR/2017NewFolder/YRI-Extractive-Sector-Transparency-Measures-Act-(ESTMA)-2016.pdf,Canada
src_qAqGkZ,Mongolia,Entre Gold Inc,Oyu Tolgoi,Fees,2016,940342.79633594,940342.79633594,1,http://entreeresourcesltd.com/_resources/pdfs/ESTMA-Report-2016.pdf,Canada
src_PXJnwX,Mongolia,Rio Tinto Plc,Oyu Tolgoi,Bonuses,2016,662e4,122166598,0.05418829785208556,https://extractives.companieshouse.gov.uk/company/00719885/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_PXJnwX,Mongolia,Rio Tinto Plc,Oyu Tolgoi,Fees,2016,8908320,122166598,0.07291944071324635,https://extractives.companieshouse.gov.uk/company/00719885/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_PXJnwX,Mongolia,Rio Tinto Plc,Oyu Tolgoi,Royalties,2016,39375763,122166598,0.3223120201808354,https://extractives.companieshouse.gov.uk/company/00719885/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_PXJnwX,Mongolia,Rio Tinto Plc,Oyu Tolgoi,Taxes,2016,67262515,122166598,0.5505802412538328,https://extractives.companieshouse.gov.uk/company/00719885/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_PXJJ2X,Mongolia,Turquoise Hill Resources Ltd,Oyu Tolgoi,Bonuses,2016,67e5,12259e4,0.054653723794763034,http://www.turquoisehill.com/i/pdf/2016-ESTMA.pdf,Canada
src_PXJJ2X,Mongolia,Turquoise Hill Resources Ltd,Oyu Tolgoi,Fees,2016,919e4,12259e4,0.07496533159311526,http://www.turquoisehill.com/i/pdf/2016-ESTMA.pdf,Canada
src_PXJJ2X,Mongolia,Turquoise Hill Resources Ltd,Oyu Tolgoi,Royalties,2016,394e5,12259e4,0.3213965250020393,http://www.turquoisehill.com/i/pdf/2016-ESTMA.pdf,Canada
src_PXJJ2X,Mongolia,Turquoise Hill Resources Ltd,Oyu Tolgoi,Taxes,2016,673e5,12259e4,0.5489844196100824,http://www.turquoisehill.com/i/pdf/2016-ESTMA.pdf,Canada
src_BAb1GL,New Zealand,Omv,Maui,Royalties,2016,179196.582042,179196.582042,1,http://www.omv.com/SecurityServlet/secure?cid=1255774724505&lang=en&swa_id=692050617731.1623&swa_site=,Austria
src_BAb1GL,New Zealand,Omv,Pohokura,Royalties,2016,28538714.917799998,28538714.917799998,1,http://www.omv.com/SecurityServlet/secure?cid=1255774724505&lang=en&swa_id=692050617731.1623&swa_site=,Austria
src_pLwgPL,New Zealand,Royal Dutch Shell Plc,Maui,Royalties,2016,226145,226145,1,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pLwgPL,New Zealand,Royal Dutch Shell Plc,Pohokura,Royalties,2016,29784349,29784349,1,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_nAM6QX,Nigeria,Cnooc Limited,Egina Oil Field,Fees,2016,5433083.067600001,31243990.161600005,0.17389210019267823,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAM6QX,Nigeria,Cnooc Limited,Egina Oil Field,Royalties,2016,23628643.812000003,31243990.161600005,0.75626204238921,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAM6QX,Nigeria,Cnooc Limited,Egina Oil Field,Taxes,2016,2182263.282,31243990.161600005,0.06984585741811175,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAM6QX,Nigeria,Cnooc Limited,Oml 130,Fees,2016,44698772.052,49951547.94868895,0.8948425802122352,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAM6QX,Nigeria,Cnooc Limited,Oml 130,Royalties,2016,293.92828894800004,49951547.94868895,5.884267875941062e-6,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAM6QX,Nigeria,Cnooc Limited,Oml 130,Taxes,2016,5252481.968400001,49951547.94868895,0.10515153551988893,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_EXBBQX,Nigeria,Royal Dutch Shell Plc,Oml 118,Production entitlements,2015,799332160,1205626770,0.6630013366408578,https://extractives.companieshouse.gov.uk/company/04366849/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pLwgPL,Nigeria,Royal Dutch Shell Plc,Oml 118,Production entitlements,2016,735106520,1114915150,0.659338533519793,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_EXBBQX,Nigeria,Royal Dutch Shell Plc,Oml 118,Royalties,2015,37424320,1205626770,0.031041381073514153,https://extractives.companieshouse.gov.uk/company/04366849/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pLwgPL,Nigeria,Royal Dutch Shell Plc,Oml 118,Royalties,2016,32501960,1114915150,0.029151958335125322,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_EXBBQX,Nigeria,Royal Dutch Shell Plc,Oml 118,Taxes,2015,368870290,1205626770,0.3059572822856281,https://extractives.companieshouse.gov.uk/company/04366849/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pLwgPL,Nigeria,Royal Dutch Shell Plc,Oml 118,Taxes,2016,347306670,1114915150,0.3115095081450817,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Nigeria,Total Sa,Egina Oil Field,Taxes,2016,258e5,258e5,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,Nigeria,Total Sa,Oml 118,Production entitlements,2015,59e6,1514e5,0.38969616908850724,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Nigeria,Total Sa,Oml 118,Production entitlements,2016,494e5,1324e5,0.3731117824773414,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,Nigeria,Total Sa,Oml 118,Taxes,2015,924e5,1514e5,0.6103038309114928,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Nigeria,Total Sa,Oml 118,Taxes,2016,83e6,1324e5,0.6268882175226587,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Nigeria,Total Sa,Oml 130,Payments for infrastructure improvements,2016,304e5,496e5,0.6129032258064516,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Nigeria,Total Sa,Oml 130,Taxes,2016,192e5,496e5,0.3870967741935484,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_zAYgZ0,Norway,Aker Bp,Ula,Fees,2016,480952.38075999997,8375856.425221086,0.05742127805722326,http://www.akerbp.com/wp-content/uploads/2017/03/AKERBP-Annual-Report-2016.pdf,Norway
src_zAYgZ0,Norway,Aker Bp,Ula,Taxes,2016,7894904.044461085,8375856.425221086,0.9425787219427767,http://www.akerbp.com/wp-content/uploads/2017/03/AKERBP-Annual-Report-2016.pdf,Norway
src_zAYgZ0,Norway,Aker Bp,Valhall,Fees,2016,609523.8092799999,1931734.2849415918,0.31553191038302125,http://www.akerbp.com/wp-content/uploads/2017/03/AKERBP-Annual-Report-2016.pdf,Norway
src_zAYgZ0,Norway,Aker Bp,Valhall,Taxes,2016,1322210.4756615919,1931734.2849415918,0.6844680896169788,http://www.akerbp.com/wp-content/uploads/2017/03/AKERBP-Annual-Report-2016.pdf,Norway
src_dAgKYA,Norway,Bp Plc,Ula,Fees,2016,491670,491670,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_dAgKYA,Norway,Bp Plc,Valhall,Fees,2016,1128465,1128465,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_2AdpwA,Norway,Exxonmobil Norway,Sleipner,Fees,2016,202.3809523,5369.047616899999,0.037694013303769404,http://cdn.exxonmobil.com/~/media/norway/files/investor-reports/government-payment-report-2016.pdf,Norway
src_2AdpwA,Norway,Exxonmobil Norway,Sleipner,Royalties,2016,5166.666664599999,5369.047616899999,0.9623059866962306,http://cdn.exxonmobil.com/~/media/norway/files/investor-reports/government-payment-report-2016.pdf,Norway
src_WZWJaX,Norway,Total Sa,Sleipner,Fees,2016,314e3,314e3,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_EXBBQX,Oman,Royal Dutch Shell Plc,Block 6,Taxes,2015,2089920954,2089920954,1,https://extractives.companieshouse.gov.uk/company/04366849/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pLwgPL,Oman,Royal Dutch Shell Plc,Block 6,Taxes,2016,1056326831,1056326831,1,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,Oman,Total Sa,Block 6,Taxes,2015,25e7,25e7,1,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Oman,Total Sa,Block 6,Taxes,2016,125e6,125e6,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_EXBDqL,Pakistan,Eni,Kadanwari,Fees,2016,27653.793524999997,31110517.715624996,8.888888888888889e-4,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_EXBDqL,Pakistan,Eni,Kadanwari,Production entitlements,2016,30197942.529299997,31110517.715624996,0.9706666666666667,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_EXBDqL,Pakistan,Eni,Kadanwari,Royalties,2016,884921.3927999999,31110517.715624996,0.028444444444444446,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_1AVqxL,Pakistan,Jura Energy Corporation,Zarghun South,Taxes,2016,2349382.718517078,2349382.718517078,1,http://juraenergy.com/media/16191/estma_report_for_the_year_ended_december_31_2016.pdf,Canada
src_eA34EX,Pakistan,Premier Oil Plc,Kadanwari,Royalties,2016,659e3,659e3,1,https://extractives.companieshouse.gov.uk/company/SC234781/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_eA34EX,Pakistan,Premier Oil Plc,Zarghun South,Royalties,2016,118e3,118e3,1,https://extractives.companieshouse.gov.uk/company/SC234781/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1L93oX,Russian Federation,Statoil,Kharyaga,Production entitlements,2015,42460851.62317278,42460851.62317278,1,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2015/statoil-2015-payments-to-governments.pdf,Norway
src_nAMBJX,Russian Federation,Statoil,Kharyaga,Production entitlements,2016,37489842.88,42399531.09,0.8842041861364368,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_nAMBJX,Russian Federation,Statoil,Kharyaga,Royalties,2016,2213366.83,42399531.09,0.052202625196532564,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_nAMBJX,Russian Federation,Statoil,Kharyaga,Taxes,2016,2696321.38,42399531.09,0.0635931886670306,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_BLmGaX,Russian Federation,Total Sa,Kharyaga,Fees,2015,356e3,147956e3,0.0024061207385979617,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Russian Federation,Total Sa,Kharyaga,Fees,2016,144e3,33744e3,0.004267425320056899,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,Russian Federation,Total Sa,Kharyaga,Production entitlements,2015,71e6,147956e3,0.4798723944956609,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Russian Federation,Total Sa,Kharyaga,Production entitlements,2016,2e7,33744e3,0.5926979611190137,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,Russian Federation,Total Sa,Kharyaga,Taxes,2015,766e5,147956e3,0.5177214847657412,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Russian Federation,Total Sa,Kharyaga,Taxes,2016,136e5,33744e3,0.40303461356092934,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_xZr94X,Thailand,Bg Group Ltd,Bongkot,Royalties,2015,103e6,264e6,0.39015151515151514,https://extractives.companieshouse.gov.uk/company/03690065/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_xZr94X,Thailand,Bg Group Ltd,Bongkot,Taxes,2015,161e6,264e6,0.6098484848484849,https://extractives.companieshouse.gov.uk/company/03690065/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pLwgPL,Thailand,Royal Dutch Shell Plc,Bongkot,Royalties,2016,80091814,178722701,0.44813453216555854,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pLwgPL,Thailand,Royal Dutch Shell Plc,Bongkot,Taxes,2016,98630887,178722701,0.5518654678344415,https://extractives.companieshouse.gov.uk/company/04366849/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,Thailand,Total Sa,Bongkot,Bonuses,2015,374e5,3974e5,0.09411172622043282,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Thailand,Total Sa,Bongkot,Bonuses,2016,306e5,2736e5,0.1118421052631579,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,Thailand,Total Sa,Bongkot,Taxes,2015,36e7,3974e5,0.9058882737795672,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Thailand,Total Sa,Bongkot,Taxes,2016,243e6,2736e5,0.8881578947368421,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_PXJ6XO,United Arab Emirates,Abu Dhabi Marine Areas Limited,Umm Shaif,Royalties,2015,1220299291,4180617326,0.2918945207949894,https://extractives.companieshouse.gov.uk/company/00533446/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_JLoNZq,United Arab Emirates,Abu Dhabi Marine Areas Limited,Umm Shaif,Royalties,2016,870250104,2525066108,0.3446444832643566,https://extractives.companieshouse.gov.uk/company/00533446/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_PXJ6XO,United Arab Emirates,Abu Dhabi Marine Areas Limited,Umm Shaif,Taxes,2015,2960318035,4180617326,0.7081054792050105,https://extractives.companieshouse.gov.uk/company/00533446/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_JLoNZq,United Arab Emirates,Abu Dhabi Marine Areas Limited,Umm Shaif,Taxes,2016,1654816004,2525066108,0.6553555167356434,https://extractives.companieshouse.gov.uk/company/00533446/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_JLoNNZ,United Arab Emirates,Bp Plc,Umm Shaif,Taxes,2015,1059269409,1059269409,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_dAgKYA,United Arab Emirates,Bp Plc,Umm Shaif,Taxes,2016,623222172,623222172,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_JLoNNZ,United Kingdom of Great Britain and Northern Ireland,Bp Plc,Bruce,Fees,2015,486862,15796325,0.03082121949250854,https://extractives.companieshouse.gov.uk/company/00102498/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_dAgKYA,United Kingdom of Great Britain and Northern Ireland,Bp Plc,Bruce,Fees,2016,203e4,-3736253,-0.5433250906723929,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_JLoNNZ,United Kingdom of Great Britain and Northern Ireland,Bp Plc,Bruce,Taxes,2015,15309463,15796325,0.9691787805074915,https://extractives.companieshouse.gov.uk/company/00102498/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_dAgKYA,United Kingdom of Great Britain and Northern Ireland,Bp Plc,Bruce,Taxes,2016,-5766253,-3736253,1.543325090672393,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_JLoNNZ,United Kingdom of Great Britain and Northern Ireland,Bp Plc,Shetland,Fees,2015,4218090,4218090,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_dAgKYA,United Kingdom of Great Britain and Northern Ireland,Bp Plc,Shetland,Fees,2016,4531075,4531075,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_VXzGrZ,United Kingdom of Great Britain and Northern Ireland,Centrica Plc,Alba,Taxes,2015,1741512.296390179,1741512.296390179,1,https://extractives.companieshouse.gov.uk/company/03033654/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_bXaj4Z,United Kingdom of Great Britain and Northern Ireland,Centrica Plc,Alba,Taxes,2016,-9509920.67851825,-9509920.67851825,1,https://extractives.companieshouse.gov.uk/company/03033654/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_VXzGrZ,United Kingdom of Great Britain and Northern Ireland,Centrica Plc,Greater Markham Area,Fees,2015,1630505.49496004,1630505.49496004,1,https://extractives.companieshouse.gov.uk/company/03033654/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_bXaj4Z,United Kingdom of Great Britain and Northern Ireland,Centrica Plc,Greater Markham Area,Fees,2016,1547110.0204142742,1547110.0204142742,1,https://extractives.companieshouse.gov.uk/company/03033654/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_VXzGrZ,United Kingdom of Great Britain and Northern Ireland,Centrica Plc,Victor,Taxes,2015,-5224229.805848616,-5224229.805848616,1,https://extractives.companieshouse.gov.uk/company/03033654/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_bXaj4Z,United Kingdom of Great Britain and Northern Ireland,Centrica Plc,Victor,Taxes,2016,-2919797.965756154,-2919797.965756154,1,https://extractives.companieshouse.gov.uk/company/03033654/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_WZWDNL,United Kingdom of Great Britain and Northern Ireland,Chevron North Sea Ltd,Alba,Taxes,2015,-5693295.760638641,-5693295.760638641,1,https://extractives.companieshouse.gov.uk/company/01546623/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_xZrdWA,United Kingdom of Great Britain and Northern Ireland,Chevron North Sea Ltd,Alba,Taxes,2016,1252354.6306125661,1252354.6306125661,1,https://extractives.companieshouse.gov.uk/company/01546623/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_xZrdWA,United Kingdom of Great Britain and Northern Ireland,Chevron North Sea Ltd,Murchison,Taxes,2016,-9501707.450131657,-9501707.450131657,1,https://extractives.companieshouse.gov.uk/company/01546623/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_WZWDNL,United Kingdom of Great Britain and Northern Ireland,Chevron North Sea Ltd,Shetland,Fees,2015,1109941.2087505471,1109941.2087505471,1,https://extractives.companieshouse.gov.uk/company/01546623/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_xZrdWA,United Kingdom of Great Britain and Northern Ireland,Chevron North Sea Ltd,Shetland,Fees,2016,933314.6565989101,933314.6565989101,1,https://extractives.companieshouse.gov.uk/company/01546623/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_nAM6QX,United Kingdom of Great Britain and Northern Ireland,Cnooc Limited,Buzzard Field,Fees,2016,2227413.5568000004,2227413.5568000004,1,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAM6QX,United Kingdom of Great Britain and Northern Ireland,Cnooc Limited,Golden Eagle,Fees,2016,753456.799295532,753456.799295532,1,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_1L9yeL,United Kingdom of Great Britain and Northern Ireland,Cnooc Limited,P185,Fees,2015,116569.44011230001,116569.44011230001,1,https://extractives.companieshouse.gov.uk/company/01051137/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1L9yeL,United Kingdom of Great Britain and Northern Ireland,Cnooc Limited,Scott,Taxes,2015,374346.79164346703,374346.79164346703,1,https://extractives.companieshouse.gov.uk/company/01051137/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_0X8y9Z,United Kingdom of Great Britain and Northern Ireland,Cnr International Uk Investments Limited Consolidating Cnr International Uk Limited and Cnr International Developments Limited,Murchison,Fees,2016,520559.08681259205,-11025982.994387116,-0.047212034253779255,https://extractives.companieshouse.gov.uk/company/01293529/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_0X8y9Z,United Kingdom of Great Britain and Northern Ireland,Cnr International Uk Investments Limited Consolidating Cnr International Uk Limited and Cnr International Developments Limited,Murchison,Taxes,2016,-11546542.081199707,-11025982.994387116,1.0472120342537792,https://extractives.companieshouse.gov.uk/company/01293529/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
